feed_timestamp,iso_time_utc,route_id,trip_id,stop_id,delay_seconds,stop_name,stop_lat,stop_lon,route_short_name,route_long_name,route_type
1767150129,2025-12-31T03:02:09+00:00,73,115554425,25256,,S Quebec St & Harvard Ave,39.671642,-104.903457,73,Quebec Street,3
1767150129,2025-12-31T03:02:09+00:00,73,115554426,33609,,36th Ave & Syracuse St,39.767245,-104.897712,73,Quebec Street,3
1767150129,2025-12-31T03:02:09+00:00,73,115554491,18659,,7800 Block Union Ave,39.628629,-104.897803,73,Quebec Street,3
1767150129,2025-12-31T03:02:09+00:00,76,115554658,16964,,Wadsworth Blvd & W 38th Ave,39.769885,-105.081286,76,Wadsworth Blvd,3
1767150129,2025-12-31T03:02:09+00:00,76,115554661,16964,,Wadsworth Blvd & W 38th Ave,39.769885,-105.081286,76,Wadsworth Blvd,3
1767150129,2025-12-31T03:02:09+00:00,76,115554690,33528,,US 36 & Broomfield Station Gate D,39.906222,-105.085985,76,Wadsworth Blvd,3
1767150129,2025-12-31T03:02:09+00:00,76,115554716,25313,,S Allison Pkwy & W Alameda Ave,39.710594,-105.08633,76,Wadsworth Blvd,3
1767150129,2025-12-31T03:02:09+00:00,76,115554720,16324,,Southwest Plaza,39.613745,-105.092074,76,Wadsworth Blvd,3
1767150129,2025-12-31T03:02:09+00:00,8,115554777,33344,,Lincoln St & 46th Ave,39.780334,-104.985716,8,North Broadway / Huron,3
1767150129,2025-12-31T03:02:09+00:00,83L,115554982,12463,,Broadway & W 9th Ave,39.729734,-104.987564,83L,Cherry Creek / Parker Rd Limited,3
1767150129,2025-12-31T03:02:09+00:00,83L,115554983,12463,,Broadway & W 9th Ave,39.729734,-104.987564,83L,Cherry Creek / Parker Rd Limited,3
1767150129,2025-12-31T03:02:09+00:00,83D,115555023,12463,,Broadway & W 9th Ave,39.729734,-104.987564,83D,Cherry Creek / Parker Rd Limited,3
1767150129,2025-12-31T03:02:09+00:00,83D,115555024,20128,,Speer Blvd & Washington St,39.720166,-104.978759,83D,Cherry Creek / Parker Rd Limited,3
1767150129,2025-12-31T03:02:09+00:00,83D,115555060,14965,,Lincoln St & 13th Ave,39.736705,-104.986027,83D,Cherry Creek / Parker Rd Limited,3
1767150129,2025-12-31T03:02:09+00:00,83D,115555061,20885,,S Dayton Way & Iliff Ave,39.674053,-104.875199,83D,Cherry Creek / Parker Rd Limited,3
1767150129,2025-12-31T03:02:09+00:00,83L,115555092,33149,,Alameda Ave & S Colorado Blvd Nearside,39.711717,-104.940349,83L,Cherry Creek / Parker Rd Limited,3
1767150129,2025-12-31T03:02:09+00:00,83L,115555093,14965,,Lincoln St & 13th Ave,39.736705,-104.986027,83L,Cherry Creek / Parker Rd Limited,3
1767150129,2025-12-31T03:02:09+00:00,88,115555219,15481,,56th Ave & Monaco St,39.798447,-104.913456,88,Central Park/ 72nd Ave Station,3
1767150129,2025-12-31T03:02:09+00:00,88,115555236,26086,,Monaco St & 62nd Ave,39.8096,-104.91293,88,Central Park/ 72nd Ave Station,3
1767150129,2025-12-31T03:02:09+00:00,93L,115555608,35282,,128th Ave & Bellaire St,39.928263,-104.937585,93L,N Colorado Blvd Limited,3
1767150129,2025-12-31T03:02:09+00:00,A,115555880,34667,,Union Station Track 1,39.753698,-105.0002,A,Union Station to Denver Airport Station,2
1767150129,2025-12-31T03:02:09+00:00,A,115555887,34667,,Union Station Track 1,39.753698,-105.0002,A,Union Station to Denver Airport Station,2
1767150129,2025-12-31T03:02:09+00:00,A,115555890,34475,,Denver Airport Station,39.846725,-104.673986,A,Union Station to Denver Airport Station,2
1767150129,2025-12-31T03:02:09+00:00,A,115555921,34476,,Denver Airport Station,39.84657,-104.673988,A,Union Station to Denver Airport Station,2
1767150129,2025-12-31T03:02:09+00:00,A,115555922,34606,,61st & Pena Station Track 2,39.806553,-104.784076,A,Union Station to Denver Airport Station,2
1767150129,2025-12-31T03:02:09+00:00,A,115555923,34466,,38th & Blake Station Track 2,39.770355,-104.974267,A,Union Station to Denver Airport Station,2
1767150129,2025-12-31T03:02:09+00:00,A,115555975,34667,,Union Station Track 1,39.753698,-105.0002,A,Union Station to Denver Airport Station,2
1767150129,2025-12-31T03:02:09+00:00,ART,115556560,35234,,Larimer St & Downing St,39.767591,-104.973545,ART,Art District Connector,3
1767150129,2025-12-31T03:02:09+00:00,ART,115556561,35233,,Larimer St & 34th St,39.765885,-104.975756,ART,Art District Connector,3
1767150129,2025-12-31T03:02:09+00:00,ART,115556581,14723,,Kalamath St & W Colfax Ave,39.739508,-105.000259,ART,Art District Connector,3
1767150129,2025-12-31T03:02:09+00:00,BOND,115556992,10726,,28th St & CO 119,40.035155,-105.258283,Bound,30th Street,3
1767150129,2025-12-31T03:02:09+00:00,BOND,115557096,10846,,30th St & Valmont Rd,40.02886,-105.253804,Bound,30th Street,3
1767150129,2025-12-31T03:02:09+00:00,BOND,115557097,10726,,28th St & CO 119,40.035155,-105.258283,Bound,30th Street,3
1767150129,2025-12-31T03:02:09+00:00,101D,115561582,24896,,Littleton / Mineral Ave Station,39.580413,-105.024812,D,Union Station to Littleton-Mineral Station,0
1767150129,2025-12-31T03:02:09+00:00,101D,115561583,23042,,Alameda Station,39.708706,-104.993143,D,Union Station to Littleton-Mineral Station,0
1767150129,2025-12-31T03:02:09+00:00,101E,115561657,35212,,Ridgegate Parkway Station,39.520791,-104.86521,E,Union Station to RidgeGate Parkway Station,0
1767150129,2025-12-31T03:02:09+00:00,101E,115561658,34011,,Southmoor Station,39.648971,-104.916439,E,Union Station to RidgeGate Parkway Station,0
1767150129,2025-12-31T03:02:09+00:00,101E,115561659,25428,,Empower Field at Mile High Station,39.743543,-105.013526,E,Union Station to RidgeGate Parkway Station,0
1767150129,2025-12-31T03:02:09+00:00,101H,115561725,34578,,Florida Station,39.689534,-104.828474,H,Southmoor Station to Florida Station,0
1767150129,2025-12-31T03:02:09+00:00,101H,115561726,25978,,Southmoor Station,39.648226,-104.9161,H,Southmoor Station to Florida Station,0
1767150129,2025-12-31T03:02:09+00:00,101H,115561866,25978,,Southmoor Station,39.648226,-104.9161,H,Southmoor Station to Florida Station,0
1767150129,2025-12-31T03:02:09+00:00,101D,115561958,25434,,Union Station Track 12,39.755125,-105.003351,D,Union Station to Littleton-Mineral Station,0
1767150129,2025-12-31T03:02:09+00:00,101D,115561959,23060,,Alameda Station,39.708196,-104.992785,D,Union Station to Littleton-Mineral Station,0
1767150129,2025-12-31T03:02:09+00:00,101E,115562021,25434,,Union Station Track 12,39.755125,-105.003351,E,Union Station to RidgeGate Parkway Station,0
1767150129,2025-12-31T03:02:09+00:00,101E,115562022,25431,,Auraria West Station,39.741316,-105.010685,E,Union Station to RidgeGate Parkway Station,0
1767150129,2025-12-31T03:02:09+00:00,101E,115562023,25983,,Orchard Station,39.613379,-104.896079,E,Union Station to RidgeGate Parkway Station,0
