feed_timestamp,iso_time_utc,route_id,trip_id,delay_seconds
1767148089,2025-12-31T02:28:09+00:00,65,115553900,
1767148089,2025-12-31T02:28:09+00:00,65,115553946,
1767148089,2025-12-31T02:28:09+00:00,66,115554042,
1767148089,2025-12-31T02:28:09+00:00,66,115554058,
1767148089,2025-12-31T02:28:09+00:00,7,115554144,
1767148089,2025-12-31T02:28:09+00:00,7,115554145,
1767148089,2025-12-31T02:28:09+00:00,7,115554184,
1767148089,2025-12-31T02:28:09+00:00,73,115554426,
1767148089,2025-12-31T02:28:09+00:00,73,115554491,
1767148089,2025-12-31T02:28:09+00:00,73,115554492,
1767148089,2025-12-31T02:28:09+00:00,76,115554656,
1767148089,2025-12-31T02:28:09+00:00,76,115554660,
1767148089,2025-12-31T02:28:09+00:00,76,115554661,
1767148089,2025-12-31T02:28:09+00:00,76,115554709,
1767148089,2025-12-31T02:28:09+00:00,76,115554716,
1767148089,2025-12-31T02:28:09+00:00,76,115554720,
1767148089,2025-12-31T02:28:09+00:00,8,115554776,
1767148089,2025-12-31T02:28:09+00:00,8,115554777,
1767148089,2025-12-31T02:28:09+00:00,8,115554802,
1767148089,2025-12-31T02:28:09+00:00,83L,115554980,
1767148089,2025-12-31T02:28:09+00:00,83L,115554981,
1767148089,2025-12-31T02:28:09+00:00,83D,115555024,
1767148089,2025-12-31T02:28:09+00:00,83D,115555025,
1767148089,2025-12-31T02:28:09+00:00,83D,115555026,
1767148089,2025-12-31T02:28:09+00:00,83D,115555059,
1767148089,2025-12-31T02:28:09+00:00,83D,115555060,
1767148089,2025-12-31T02:28:09+00:00,83L,115555093,
1767148089,2025-12-31T02:28:09+00:00,83L,115555095,
1767148089,2025-12-31T02:28:09+00:00,88,115555236,
1767148089,2025-12-31T02:28:09+00:00,9,115555381,
1767148089,2025-12-31T02:28:09+00:00,9,115555391,
1767148089,2025-12-31T02:28:09+00:00,92,115555484,
